node,community,in_degree,out_degree,total_degree,in_degree_in_group,out_degree_in_group,total_degree_in_group,in_degree_between,out_degree_between,total_degree_between,weighted_in_degree,weighted_out_degree,weighted_total_degree,weighted_in_degree_in_group,weighted_out_degree_in_group,weighted_total_degree_in_group,weighted_in_degree_between,weighted_out_degree_between,weighted_total_degree_between,in_group_indegree_ratio,in_group_outdegree_ratio,in_group_indegree_strength_fraction,in_group_outdegree_strength_fraction,k_core_in,k_core_out,k_core_undirected,s_core_in,s_core_out,s_core_undirected,in_reach_2,out_reach_2,undirected_reach_2,out_degree_normalized,in_degree_normalized,in_out_ratio,weighted_in_out_ratio,ego_density,density_clustering_coefficient,cg_cycle,cg_middleman,cg_in,cg_out,cg_total,barrat_local,r_norm_ranked,page_rank,salsa_hub,salsa_authority,modularity_vitality_hub,modularity_vitality_bridge,undirected_reach_2_normalized,in_reach_2_normalized,out_reach_2_normalized
1038781809511682048,4,1,0,1,1,0,1,0,0,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,1,1.0,0.0,1.0,2,1,129,0.0,4.37024735600035e-5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008263887376029914,0.0,0.0008992805755395681,0.00018695944611935023,0.0,7.115035227697674e-5,0.0014858841010401188,0.0007429420505200594
80819884,4,1,0,1,1,0,1,0,0,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,1,1.0,0.0,1.0,2,1,129,0.0,4.37024735600035e-5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008263887376029914,0.0,0.0008992805755395681,0.00018695944611935023,0.0,7.115035227697674e-5,0.0014858841010401188,0.0007429420505200594
1400730703273218050,4,1,0,1,1,0,1,0,0,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,1,1.0,0.0,1.0,2,1,129,0.0,4.37024735600035e-5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008263887376029914,0.0,0.0008992805755395681,0.00018695944611935023,0.0,7.115035227697674e-5,0.0014858841010401188,0.0007429420505200594
1451769650799276035,4,1,0,1,1,0,1,0,0,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,1,1.0,0.0,1.0,2,1,129,0.0,4.37024735600035e-5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008263887376029914,0.0,0.0008992805755395681,0.00018695944611935023,0.0,7.115035227697674e-5,0.0014858841010401188,0.0007429420505200594
1434467923922280448,4,1,0,1,1,0,1,0,0,0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,1,3.0,0.0,5.0,2,1,129,0.0,8.7404947120007e-5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008321639573278402,0.0,0.0008992805755395681,0.00037445882353370763,0.0,7.115035227697674e-5,0.0014858841010401188,0.0007429420505200594
249258205,4,1,0,1,1,0,1,0,0,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,1,1.0,0.0,1.0,2,1,129,0.0,4.37024735600035e-5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008263887376029914,0.0,0.0008992805755395681,0.00018695944611935023,0.0,7.115035227697674e-5,0.0014858841010401188,0.0007429420505200594
1064099587898642432,4,1,0,1,1,0,1,0,0,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,1,1.0,0.0,1.0,2,1,129,0.0,4.37024735600035e-5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008263887376029914,0.0,0.0008992805755395681,0.00018695944611935023,0.0,7.115035227697674e-5,0.0014858841010401188,0.0007429420505200594
1445793878548762626,4,1,0,1,1,0,1,0,0,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,1,1.0,0.0,1.0,2,1,129,0.0,4.37024735600035e-5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008263887376029914,0.0,0.0008992805755395681,0.00018695944611935023,0.0,7.115035227697674e-5,0.0014858841010401188,0.0007429420505200594
1476035914702852097,4,1,0,1,1,0,1,0,0,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,1,1.0,0.0,1.0,2,1,129,0.0,4.37024735600035e-5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008263887376029914,0.0,0.0008992805755395681,0.00018695944611935023,0.0,7.115035227697674e-5,0.0014858841010401188,0.0007429420505200594
1488439079175745538,4,1,0,1,1,0,1,0,0,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,1,1.0,0.0,1.0,2,1,129,0.0,4.37024735600035e-5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008263887376029914,0.0,0.0008992805755395681,0.00018695944611935023,0.0,7.115035227697674e-5,0.0014858841010401188,0.0007429420505200594
83362769,4,1,0,1,1,0,1,0,0,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,1,1.0,0.0,1.0,2,1,129,0.0,4.37024735600035e-5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008263887376029914,0.0,0.0008992805755395681,0.00018695944611935023,0.0,7.115035227697674e-5,0.0014858841010401188,0.0007429420505200594
330306864,4,1,0,1,1,0,1,0,0,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,1,1.0,0.0,1.0,2,1,129,0.0,4.37024735600035e-5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008263887376029914,0.0,0.0008992805755395681,0.00018695944611935023,0.0,7.115035227697674e-5,0.0014858841010401188,0.0007429420505200594
1599858283,4,1,0,1,1,0,1,0,0,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,1,1.0,0.0,1.0,2,1,129,0.0,4.37024735600035e-5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008263887376029914,0.0,0.0008992805755395681,0.00018695944611935023,0.0,7.115035227697674e-5,0.0014858841010401188,0.0007429420505200594
765898838863413248,4,1,0,1,1,0,1,0,0,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,1,1.0,0.0,1.0,2,1,129,0.0,4.37024735600035e-5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008263887376029914,0.0,0.0008992805755395681,0.00018695944611935023,0.0,7.115035227697674e-5,0.0014858841010401188,0.0007429420505200594
1472105501605638145,4,1,0,1,1,0,1,0,0,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,1,1.0,0.0,1.0,2,1,129,0.0,4.37024735600035e-5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008263887376029914,0.0,0.0008992805755395681,0.00018695944611935023,0.0,7.115035227697674e-5,0.0014858841010401188,0.0007429420505200594
28693649,4,1,0,1,1,0,1,0,0,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,1,1.0,0.0,1.0,2,1,129,0.0,4.37024735600035e-5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008263887376029914,0.0,0.0008992805755395681,0.00018695944611935023,0.0,7.115035227697674e-5,0.0014858841010401188,0.0007429420505200594
1458848633806200847,4,1,0,1,1,0,1,0,0,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,1,1.0,0.0,1.0,2,1,129,0.0,4.37024735600035e-5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008263887376029914,0.0,0.0008992805755395681,0.00018695944611935023,0.0,7.115035227697674e-5,0.0014858841010401188,0.0007429420505200594
994294748,4,1,0,1,1,0,1,0,0,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,1,1.0,0.0,1.0,2,1,129,0.0,4.37024735600035e-5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008263887376029914,0.0,0.0008992805755395681,0.00018695944611935023,0.0,7.115035227697674e-5,0.0014858841010401188,0.0007429420505200594
1298077816567685120,4,1,0,1,1,0,1,0,0,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,1,1.0,0.0,1.0,2,1,129,0.0,4.37024735600035e-5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008263887376029914,0.0,0.0008992805755395681,0.00018695944611935023,0.0,7.115035227697674e-5,0.0014858841010401188,0.0007429420505200594
186618398,4,1,0,1,1,0,1,0,0,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,1,1.0,0.0,1.0,2,1,129,0.0,4.37024735600035e-5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008263887376029914,0.0,0.0008992805755395681,0.00018695944611935023,0.0,7.115035227697674e-5,0.0014858841010401188,0.0007429420505200594
29614894,4,1,0,1,1,0,1,0,0,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,1,1.0,0.0,1.0,2,1,129,0.0,4.37024735600035e-5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008263887376029914,0.0,0.0008992805755395681,0.00018695944611935023,0.0,7.115035227697674e-5,0.0014858841010401188,0.0007429420505200594
39255818,4,1,0,1,1,0,1,0,0,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,1,1.0,0.0,1.0,2,1,129,0.0,4.37024735600035e-5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008263887376029914,0.0,0.0008992805755395681,0.00018695944611935023,0.0,7.115035227697674e-5,0.0014858841010401188,0.0007429420505200594
1375824331876364291,4,1,0,1,1,0,1,0,0,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,1,1.0,0.0,1.0,2,1,129,0.0,4.37024735600035e-5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008263887376029914,0.0,0.0008992805755395681,0.00018695944611935023,0.0,7.115035227697674e-5,0.0014858841010401188,0.0007429420505200594
1392722780987088898,4,1,0,1,1,0,1,0,0,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,1,1.0,0.0,1.0,2,1,129,0.0,4.37024735600035e-5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008263887376029914,0.0,0.0008992805755395681,0.00018695944611935023,0.0,7.115035227697674e-5,0.0014858841010401188,0.0007429420505200594
915528910049222657,4,1,0,1,1,0,1,0,0,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,1,1.0,0.0,1.0,2,1,129,0.0,4.37024735600035e-5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008263887376029914,0.0,0.0008992805755395681,0.00018695944611935023,0.0,7.115035227697674e-5,0.0014858841010401188,0.0007429420505200594
1965607242,4,1,0,1,1,0,1,0,0,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,1,1.0,0.0,1.0,2,1,129,0.0,4.37024735600035e-5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008263887376029914,0.0,0.0008992805755395681,0.00018695944611935023,0.0,7.115035227697674e-5,0.0014858841010401188,0.0007429420505200594
948014053955272704,4,1,0,1,1,0,1,0,0,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,1,1.0,0.0,1.0,2,1,129,0.0,4.37024735600035e-5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008263887376029914,0.0,0.0008992805755395681,0.00018695944611935023,0.0,7.115035227697674e-5,0.0014858841010401188,0.0007429420505200594
1107831770001477632,4,1,0,1,1,0,1,0,0,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,1,1.0,0.0,1.0,2,1,129,0.0,4.37024735600035e-5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008263887376029914,0.0,0.0008992805755395681,0.00018695944611935023,0.0,7.115035227697674e-5,0.0014858841010401188,0.0007429420505200594
1237074032903598081,4,1,0,1,1,0,1,0,0,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,1,1.0,0.0,1.0,2,1,129,0.0,4.37024735600035e-5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008263887376029914,0.0,0.0008992805755395681,0.00018695944611935023,0.0,7.115035227697674e-5,0.0014858841010401188,0.0007429420505200594
1450637710348021770,4,1,0,1,1,0,1,0,0,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,1,1.0,0.0,1.0,2,1,129,0.0,4.37024735600035e-5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008263887376029914,0.0,0.0008992805755395681,0.00018695944611935023,0.0,7.115035227697674e-5,0.0014858841010401188,0.0007429420505200594
1450010787586535424,4,1,0,1,1,0,1,0,0,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,1,1.0,0.0,1.0,2,1,129,0.0,4.37024735600035e-5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008263887376029914,0.0,0.0008992805755395681,0.00018695944611935023,0.0,7.115035227697674e-5,0.0014858841010401188,0.0007429420505200594
297418612,4,1,0,1,1,0,1,0,0,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,1,1.0,0.0,1.0,2,1,129,0.0,4.37024735600035e-5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008263887376029914,0.0,0.0008992805755395681,0.00018695944611935023,0.0,7.115035227697674e-5,0.0014858841010401188,0.0007429420505200594
815541743286259712,4,1,0,1,1,0,1,0,0,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,1,1.0,0.0,1.0,2,1,129,0.0,4.37024735600035e-5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008263887376029914,0.0,0.0008992805755395681,0.00018695944611935023,0.0,7.115035227697674e-5,0.0014858841010401188,0.0007429420505200594
156989767,29,2,0,2,1,0,1,1,0,1,2.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.5,0.0,0.5,0.0,0,0,2,3.0,0.0,5.0,3,1,253,0.0,8.7404947120007e-5,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008329493872104195,0.0,0.0008992805755395681,0.0,9.852934232479349e-5,0.0001395429389618226,0.002228826151560178,0.0007429420505200594
123157853,4,1,0,1,1,0,1,0,0,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,1,1.0,0.0,1.0,2,1,129,0.0,4.37024735600035e-5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008263887376029914,0.0,0.0008992805755395681,0.00018695944611935023,0.0,7.115035227697674e-5,0.0014858841010401188,0.0007429420505200594
1247217504956682241,5,1,0,1,1,0,1,0,0,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,1,1.0,0.0,1.0,2,1,50,0.0,4.37024735600035e-5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008334272866426509,0.0,0.0008992805755395711,0.00020794722801242838,0.0,2.7577655921308815e-5,0.0014858841010401188,0.0007429420505200594
1385789278513287181,5,1,0,1,1,0,1,0,0,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,1,1.0,0.0,1.0,2,1,50,0.0,4.37024735600035e-5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008334272866426509,0.0,0.0008992805755395711,0.00020794722801242838,0.0,2.7577655921308815e-5,0.0014858841010401188,0.0007429420505200594
1362247381702610944,27,2,0,2,1,0,1,1,0,1,4.0,0.0,4.0,3.0,0.0,3.0,1.0,0.0,1.0,0.5,0.0,0.75,0.0,0,0,2,11.0,0.0,14.0,3,1,169,0.0,0.000174809894240014,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000849198078968199,0.0,0.0008992805755395687,0.00022872351749003705,0.0,9.32124770140238e-5,0.002228826151560178,0.0007429420505200594
1278442604829564935,5,1,0,1,1,0,1,0,0,0,3.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,1,10.0,0.0,10.0,2,1,50,0.0,0.00013110742068001048,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008590548241716665,0.0,0.000899280575539571,0.0006255861318462674,0.0,2.7577655921308815e-5,0.0014858841010401188,0.0007429420505200594
1248352685537071104,5,1,0,1,1,0,1,0,0,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,1,1.0,0.0,1.0,2,1,50,0.0,4.37024735600035e-5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008334272866426509,0.0,0.0008992805755395711,0.00020794722801242838,0.0,2.7577655921308815e-5,0.0014858841010401188,0.0007429420505200594
2409571994,5,1,0,1,1,0,1,0,0,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,1,1.0,0.0,1.0,2,1,50,0.0,4.37024735600035e-5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008334272866426509,0.0,0.0008992805755395711,0.00020794722801242838,0.0,2.7577655921308815e-5,0.0014858841010401188,0.0007429420505200594
1176963689628483584,5,1,0,1,1,0,1,0,0,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,1,1.0,0.0,1.0,2,1,50,0.0,4.37024735600035e-5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008334272866426509,0.0,0.0008992805755395711,0.00020794722801242838,0.0,2.7577655921308815e-5,0.0014858841010401188,0.0007429420505200594
1196961020457234434,5,1,0,1,1,0,1,0,0,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,1,1.0,0.0,1.0,2,1,50,0.0,4.37024735600035e-5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008334272866426509,0.0,0.0008992805755395711,0.00020794722801242838,0.0,2.7577655921308815e-5,0.0014858841010401188,0.0007429420505200594
2188145495,5,1,0,1,1,0,1,0,0,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,1,1.0,0.0,1.0,2,1,50,0.0,4.37024735600035e-5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008334272866426509,0.0,0.0008992805755395711,0.00020794722801242838,0.0,2.7577655921308815e-5,0.0014858841010401188,0.0007429420505200594
454324248,5,1,0,1,1,0,1,0,0,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,1,1.0,0.0,1.0,2,1,50,0.0,4.37024735600035e-5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008334272866426509,0.0,0.0008992805755395711,0.00020794722801242838,0.0,2.7577655921308815e-5,0.0014858841010401188,0.0007429420505200594
2397845204,5,1,0,1,1,0,1,0,0,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,1,1.0,0.0,1.0,2,1,50,0.0,4.37024735600035e-5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008334272866426509,0.0,0.0008992805755395711,0.00020794722801242838,0.0,2.7577655921308815e-5,0.0014858841010401188,0.0007429420505200594
42458347,5,1,0,1,1,0,1,0,0,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,1,1.0,0.0,1.0,2,1,50,0.0,4.37024735600035e-5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008334272866426509,0.0,0.0008992805755395711,0.00020794722801242838,0.0,2.7577655921308815e-5,0.0014858841010401188,0.0007429420505200594
1280223775481626631,5,1,0,1,1,0,1,0,0,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,1,1.0,0.0,1.0,2,1,50,0.0,4.37024735600035e-5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008334272866426509,0.0,0.0008992805755395711,0.00020794722801242838,0.0,2.7577655921308815e-5,0.0014858841010401188,0.0007429420505200594
1083407707028238342,5,1,0,1,1,0,1,0,0,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,1,1.0,0.0,1.0,2,1,50,0.0,4.37024735600035e-5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008334272866426509,0.0,0.0008992805755395711,0.00020794722801242838,0.0,2.7577655921308815e-5,0.0014858841010401188,0.0007429420505200594
1469825634788683778,5,1,0,1,1,0,1,0,0,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,1,1.0,0.0,1.0,2,1,50,0.0,4.37024735600035e-5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008334272866426509,0.0,0.0008992805755395711,0.00020794722801242838,0.0,2.7577655921308815e-5,0.0014858841010401188,0.0007429420505200594
3293974612,5,2,0,2,1,0,1,1,0,1,2.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.5,0.0,0.5,0.0,0,0,2,3.0,0.0,5.0,3,1,169,0.0,8.7404947120007e-5,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008386842174178334,0.0,0.0008992805755395696,0.0,8.958439233719417e-5,9.32124770140238e-5,0.002228826151560178,0.0007429420505200594
612397643,5,3,0,3,1,0,1,2,0,2,4.0,0.0,4.0,2.0,0.0,2.0,2.0,0.0,2.0,0.3333333333333333,0.0,0.5,0.0,0,0,3,11.0,0.0,14.0,4,1,234,0.0,0.000174809894240014,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008617156311116357,0.0,0.0008992805755395705,0.0,0.0002874687658142028,0.00012906342971172525,0.0029717682020802376,0.0007429420505200594
4884200431,5,1,0,1,1,0,1,0,0,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,1,1.0,0.0,1.0,2,1,50,0.0,4.37024735600035e-5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008334272866426509,0.0,0.0008992805755395711,0.00020794722801242838,0.0,2.7577655921308815e-5,0.0014858841010401188,0.0007429420505200594
361538330,5,1,0,1,1,0,1,0,0,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,1,1.0,0.0,1.0,2,1,50,0.0,4.37024735600035e-5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008334272866426509,0.0,0.0008992805755395711,0.00020794722801242838,0.0,2.7577655921308815e-5,0.0014858841010401188,0.0007429420505200594
891863518894592001,5,1,0,1,1,0,1,0,0,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,1,1.0,0.0,1.0,2,1,50,0.0,4.37024735600035e-5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008334272866426509,0.0,0.0008992805755395711,0.00020794722801242838,0.0,2.7577655921308815e-5,0.0014858841010401188,0.0007429420505200594
882784867,5,1,0,1,1,0,1,0,0,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,1,1.0,0.0,1.0,2,1,50,0.0,4.37024735600035e-5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008334272866426509,0.0,0.0008992805755395711,0.00020794722801242838,0.0,2.7577655921308815e-5,0.0014858841010401188,0.0007429420505200594
1097248394333036544,5,1,0,1,1,0,1,0,0,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,1,1.0,0.0,1.0,2,1,50,0.0,4.37024735600035e-5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008334272866426509,0.0,0.0008992805755395711,0.00020794722801242838,0.0,2.7577655921308815e-5,0.0014858841010401188,0.0007429420505200594
1262752289959231489,5,1,0,1,1,0,1,0,0,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,1,1.0,0.0,1.0,2,1,50,0.0,4.37024735600035e-5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008334272866426509,0.0,0.0008992805755395711,0.00020794722801242838,0.0,2.7577655921308815e-5,0.0014858841010401188,0.0007429420505200594
