node,community,total_degree,weighted_total_degree,total_degree_in_group,weighted_total_degree_in_group,total_degree_between,weighted_total_degree_between,in_group_ratio,internal_strength_fraction,k_core_all,s_core_all,undirected_reach_2,total_degree_normalized,ego_density,density_clustering_coefficient,barrat_weighted_clustering,modularity_vitality_hub,modularity_vitality_bridge,undirected_reach_2_normalized
defense,1,4,4.0,3,3.0,1,1.0,0.75,0.75,4,4,51,2.4702794503628223e-5,1.0,0.6,1.0,4.7002486713743075e-5,0.0,0.00078125
TrainLikeWeFight,1,4,4.0,3,3.0,1,1.0,0.75,0.75,4,4,51,2.4702794503628223e-5,1.0,0.6,1.0,4.7002486713743075e-5,0.0,0.00078125
インド太平洋,2,4,4.0,2,2.0,2,2.0,0.5,0.5,4,4,60,2.4702794503628223e-5,1.0,0.6,1.0,0.0,3.2178429023366206e-5,0.0009191176470588235
인도태평양,1,3,3.0,1,1.0,2,2.0,0.3333333333333333,0.3333333333333333,3,3,60,1.8527095877721168e-5,1.0,0.5,1.0,0.0,4.6530908988429154e-5,0.0009191176470588235
อินโดเอเชียแปซิฟิก,1,3,3.0,1,1.0,2,2.0,0.3333333333333333,0.3333333333333333,3,3,60,1.8527095877721168e-5,1.0,0.5,1.0,0.0,4.6530908988429154e-5,0.0009191176470588235
印太平洋,2,4,4.0,2,2.0,2,2.0,0.5,0.5,4,4,60,2.4702794503628223e-5,1.0,0.6,1.0,0.0,3.2178429023366206e-5,0.0009191176470588235
friendspartnerallies,10,6,8.0,4,6.0,2,2.0,0.6666666666666666,0.75,5,7,101,4.9405589007256447e-5,0.6666666666666666,0.38095238095238093,0.475,0.0,0.00014661054840836574,0.0015471813725490195
Kagitingan2022,10,2,4.0,2,4.0,0,0.0,1.0,1.0,2,4,66,2.4702794503628223e-5,1.0,0.3333333333333333,1.0,0.0,2.608896159828067e-5,0.001011029411764706
TNIADMengabdiDanMembangunBersamaRakyat,10,1,15.0,1,15.0,0,0.0,1.0,1.0,1,18,132,9.263547938860583e-5,1.0,0.0,0.0,0.0,9.783132923379956e-5,0.002022058823529412
USPHThrivingAt75,10,1,4.0,1,4.0,0,0.0,1.0,1.0,1,4,63,2.4702794503628223e-5,1.0,0.0,0.0,0.0,2.608896159828067e-5,0.0009650735294117647
JunkVFA,3,3,33.0,3,33.0,0,0.0,1.0,1.0,3,35,14,0.00020379805465493283,1.0,0.5,1.0,0.0009454707128933038,0.0,0.0002144607843137255
JunkEDCA,3,3,33.0,3,33.0,0,0.0,1.0,1.0,3,35,14,0.00020379805465493283,1.0,0.5,1.0,0.0009454707128933038,0.0,0.0002144607843137255
IronSharpensIron,9,2,2.0,2,2.0,0,0.0,1.0,1.0,2,2,29,1.2351397251814112e-5,1.0,0.3333333333333333,1.0,6.0203174389705794e-5,0.0,0.00044424019607843137
ClawsUp,9,2,2.0,2,2.0,0,0.0,1.0,1.0,2,2,29,1.2351397251814112e-5,1.0,0.3333333333333333,1.0,6.0203174389705794e-5,0.0,0.00044424019607843137
SEALs,1,3,3.0,3,3.0,0,0.0,1.0,1.0,3,3,28,1.8527095877721168e-5,1.0,0.5,1.0,8.598152345717924e-5,0.0,0.000428921568627451
Australia,1,3,3.0,3,3.0,0,0.0,1.0,1.0,3,3,28,1.8527095877721168e-5,1.0,0.5,1.0,8.598152345717924e-5,0.0,0.000428921568627451
DownWithUSImperialism,3,1,4.0,1,4.0,0,0.0,1.0,1.0,1,4,7,2.4702794503628223e-5,1.0,0.0,0.0,0.00011407267635199503,0.0,0.00010723039215686274
PacificMarines,10,3,36.0,3,36.0,0,0.0,1.0,1.0,3,42,132,0.00022232515053265402,1.0,0.5,1.0,0.0,0.0002347840500311893,0.002022058823529412
BlueGreenTeam,10,3,45.0,3,45.0,0,0.0,1.0,1.0,3,47,132,0.0002779064381658175,1.0,0.5,1.0,0.0,0.0002934737369495455,0.002022058823529412
RTA,6,13,52.0,12,48.0,1,4.0,0.9230769230769231,0.9230769230769231,13,48,64,0.00032113632854716687,1.0,0.8571428571428571,1.0,0.001218269397405436,0.0,0.000980392156862745
Army,6,13,52.0,12,48.0,1,4.0,0.9230769230769231,0.9230769230769231,13,48,64,0.00032113632854716687,1.0,0.8571428571428571,1.0,0.001218269397405436,0.0,0.000980392156862745
Thailand,6,13,52.0,12,48.0,1,4.0,0.9230769230769231,0.9230769230769231,13,48,64,0.00032113632854716687,1.0,0.8571428571428571,1.0,0.001218269397405436,0.0,0.000980392156862745
USA,6,15,54.0,12,48.0,3,6.0,0.8,0.8888888888888888,13,49,167,0.000333487725798981,0.7916666666666666,0.6666666666666666,0.8346560846560847,0.001111811053170375,0.0,0.0025582107843137255
GoBuffs,9,3,5.0,3,5.0,0,0.0,1.0,1.0,3,4,29,3.087849312953528e-5,1.0,0.5,1.0,0.0001505793326247451,0.0,0.00044424019607843137
PhilippineSea,10,8,252.0,7,222.0,1,30.0,0.875,0.8809523809523809,6,74,167,0.0015562760537285781,0.75,0.5277777777777778,0.7091836734693877,0.0,0.0030883173924983742,0.0025582107843137255
JMSDF,1,14,44.0,13,40.0,1,4.0,0.9285714285714286,0.9090909090909091,14,38,132,0.00027173073953991046,1.0,0.8666666666666667,1.0,0.0009384253352344718,0.0,0.002022058823529412
USNavy,1,14,44.0,13,40.0,1,4.0,0.9285714285714286,0.9090909090909091,14,38,132,0.00027173073953991046,1.0,0.8666666666666667,1.0,0.0009384253352344718,0.0,0.002022058823529412
CVW9,10,4,16.0,4,16.0,0,0.0,1.0,1.0,4,19,134,9.881117801451289e-5,1.0,0.6,1.0,0.0,0.00010435319146451238,0.0020526960784313726
JapanUSAlliance,1,14,26.0,13,24.0,1,2.0,0.9285714285714286,0.9230769230769231,14,28,132,0.00016056816427358344,1.0,0.8666666666666667,1.0,0.0005827600668578681,0.0,0.002022058823529412
Stryker,6,13,52.0,12,48.0,1,4.0,0.9230769230769231,0.9230769230769231,13,48,64,0.00032113632854716687,1.0,0.8571428571428571,1.0,0.001218269397405436,0.0,0.000980392156862745
Vehicles,6,13,52.0,12,48.0,1,4.0,0.9230769230769231,0.9230769230769231,13,48,64,0.00032113632854716687,1.0,0.8571428571428571,1.0,0.001218269397405436,0.0,0.000980392156862745
LittorallyAwesome,5,5,210.0,4,168.0,1,42.0,0.8,0.8,5,79,132,0.0012968967114404817,1.0,0.6666666666666666,1.0,0.0026824105650679053,0.0,0.002022058823529412
JapaneseNavy,1,14,44.0,13,40.0,1,4.0,0.9285714285714286,0.9090909090909091,14,38,132,0.00027173073953991046,1.0,0.8666666666666667,1.0,0.0009384253352344718,0.0,0.002022058823529412
Navy,10,6,162.0,6,162.0,0,0.0,1.0,1.0,6,73,167,0.001000463177396943,1.0,0.7142857142857143,1.0,0.0,0.0010561377772978497,0.0025582107843137255
theprideandtradition,9,3,3.0,3,3.0,0,0.0,1.0,1.0,3,3,29,1.8527095877721168e-5,1.0,0.5,1.0,9.031903797263041e-5,0.0,0.00044424019607843137
CounterTerror,1,3,3.0,3,3.0,0,0.0,1.0,1.0,3,3,28,1.8527095877721168e-5,1.0,0.5,1.0,8.598152345717924e-5,0.0,0.000428921568627451
Mindanao,1,3,3.0,3,3.0,0,0.0,1.0,1.0,3,3,28,1.8527095877721168e-5,1.0,0.5,1.0,8.598152345717924e-5,0.0,0.000428921568627451
USSCharleston,10,6,162.0,6,162.0,0,0.0,1.0,1.0,6,73,167,0.001000463177396943,1.0,0.7142857142857143,1.0,0.0,0.0010561377772978497,0.0025582107843137255
TransatlanticPartnership,10,1,2.0,1,2.0,0,0.0,1.0,1.0,1,2,63,1.2351397251814112e-5,1.0,0.0,0.0,0.0,1.3044534477146819e-5,0.0009650735294117647
FSVendémiaire,10,6,162.0,6,162.0,0,0.0,1.0,1.0,6,73,167,0.001000463177396943,1.0,0.7142857142857143,1.0,0.0,0.0010561377772978497,0.0025582107843137255
กองทัพบกไทยจัดพิธีรับมอบยานเกราะล้อยาง,6,13,52.0,12,48.0,1,4.0,0.9230769230769231,0.9230769230769231,13,48,64,0.00032113632854716687,1.0,0.8571428571428571,1.0,0.001218269397405436,0.0,0.000980392156862745
ICV,6,13,52.0,12,48.0,1,4.0,0.9230769230769231,0.9230769230769231,13,48,64,0.00032113632854716687,1.0,0.8571428571428571,1.0,0.001218269397405436,0.0,0.000980392156862745
USSJackson,5,7,300.0,4,168.0,3,132.0,0.5714285714285714,0.56,5,80,132,0.0018527095877721167,0.7142857142857143,0.4642857142857143,0.68,0.0,0.002188944870304854,0.002022058823529412
VMFA121,10,3,189.0,3,189.0,0,0.0,1.0,1.0,3,76,132,0.0011672070402964335,1.0,0.5,1.0,0.0,0.0012320392729243679,0.002022058823529412
USSZumwalt,10,3,471.0,3,471.0,0,0.0,1.0,1.0,3,96,132,0.002908754052802223,1.0,0.5,1.0,0.0,0.0030658324704921913,0.002022058823529412
Wildcards,5,5,210.0,4,168.0,1,42.0,0.8,0.8,5,79,132,0.0012968967114404817,1.0,0.6666666666666666,1.0,0.0026824105650679053,0.0,0.002022058823529412
HSC23,5,5,210.0,4,168.0,1,42.0,0.8,0.8,5,79,132,0.0012968967114404817,1.0,0.6666666666666666,1.0,0.0026824105650679053,0.0,0.002022058823529412
LCS6,5,5,210.0,4,168.0,1,42.0,0.8,0.8,5,79,132,0.0012968967114404817,1.0,0.6666666666666666,1.0,0.0026824105650679053,0.0,0.002022058823529412
3rdMLR,10,3,36.0,3,36.0,0,0.0,1.0,1.0,3,42,132,0.00022232515053265402,1.0,0.5,1.0,0.0,0.0002347840500311893,0.002022058823529412
BougainvilleIII,10,3,36.0,3,36.0,0,0.0,1.0,1.0,3,42,132,0.00022232515053265402,1.0,0.5,1.0,0.0,0.0002347840500311893,0.002022058823529412
CSG3,10,4,16.0,4,16.0,0,0.0,1.0,1.0,4,19,134,9.881117801451289e-5,1.0,0.6,1.0,0.0,0.00010435319146451238,0.0020526960784313726
TeamMcConnell,10,2,4.0,2,4.0,0,0.0,1.0,1.0,2,4,132,2.4702794503628223e-5,1.0,0.3333333333333333,1.0,0.0,2.608896159828067e-5,0.002022058823529412
JapaneseAirForce,1,14,44.0,13,40.0,1,4.0,0.9285714285714286,0.9090909090909091,14,38,132,0.00027173073953991046,1.0,0.8666666666666667,1.0,0.0009384253352344718,0.0,0.002022058823529412
JASDF,1,14,50.0,13,46.0,1,4.0,0.9285714285714286,0.92,14,39,132,0.0003087849312953528,1.0,0.8666666666666667,1.0,0.001112694561052896,0.0,0.002022058823529412
海上自衛隊,1,14,44.0,13,40.0,1,4.0,0.9285714285714286,0.9090909090909091,14,38,132,0.00027173073953991046,1.0,0.8666666666666667,1.0,0.0009384253352344718,0.0,0.002022058823529412
航空自衛隊,1,14,44.0,13,40.0,1,4.0,0.9285714285714286,0.9090909090909091,14,38,132,0.00027173073953991046,1.0,0.8666666666666667,1.0,0.0009384253352344718,0.0,0.002022058823529412
Pac12Pros,9,2,4.0,2,4.0,0,0.0,1.0,1.0,2,4,29,2.4702794503628223e-5,1.0,0.3333333333333333,1.0,0.00012044442307002079,0.0,0.00044424019607843137
BackThePac,9,2,4.0,2,4.0,0,0.0,1.0,1.0,2,4,29,2.4702794503628223e-5,1.0,0.3333333333333333,1.0,0.00012044442307002079,0.0,0.00044424019607843137
NewProfilePic,9,3,5.0,3,5.0,0,0.0,1.0,1.0,3,4,29,3.087849312953528e-5,1.0,0.5,1.0,0.0001505793326247451,0.0,0.00044424019607843137
RoyalThaiArmy,6,13,52.0,12,48.0,1,4.0,0.9230769230769231,0.9230769230769231,13,48,64,0.00032113632854716687,1.0,0.8571428571428571,1.0,0.001218269397405436,0.0,0.000980392156862745
GDLS,6,13,52.0,12,48.0,1,4.0,0.9230769230769231,0.9230769230769231,13,48,64,0.00032113632854716687,1.0,0.8571428571428571,1.0,0.001218269397405436,0.0,0.000980392156862745
wheeled,6,13,52.0,12,48.0,1,4.0,0.9230769230769231,0.9230769230769231,13,48,64,0.00032113632854716687,1.0,0.8571428571428571,1.0,0.001218269397405436,0.0,0.000980392156862745
armored,6,13,52.0,12,48.0,1,4.0,0.9230769230769231,0.9230769230769231,13,48,64,0.00032113632854716687,1.0,0.8571428571428571,1.0,0.001218269397405436,0.0,0.000980392156862745
8x8,6,13,52.0,12,48.0,1,4.0,0.9230769230769231,0.9230769230769231,13,48,64,0.00032113632854716687,1.0,0.8571428571428571,1.0,0.001218269397405436,0.0,0.000980392156862745
FriendsPartnersAlies,10,3,26.0,3,26.0,0,0.0,1.0,1.0,3,26,133,0.00016056816427358344,1.0,0.5,1.0,0.0,0.0001695701736039723,0.0020373774509803923
F2,1,14,26.0,13,24.0,1,2.0,0.9285714285714286,0.9230769230769231,14,28,132,0.00016056816427358344,1.0,0.8666666666666667,1.0,0.0005827600668578681,0.0,0.002022058823529412
ABRAHAMLINCOLN,1,14,30.0,13,28.0,1,2.0,0.9285714285714286,0.9333333333333333,14,30,132,0.00018527095877721167,1.0,0.8666666666666667,1.0,0.0006983062866120493,0.0,0.002022058823529412
CSG,1,14,30.0,13,28.0,1,2.0,0.9285714285714286,0.9333333333333333,14,30,132,0.00018527095877721167,1.0,0.8666666666666667,1.0,0.0006983062866120493,0.0,0.002022058823529412
JPNUSAlliance,1,14,30.0,13,28.0,1,2.0,0.9285714285714286,0.9333333333333333,14,30,132,0.00018527095877721167,1.0,0.8666666666666667,1.0,0.0006983062866120493,0.0,0.002022058823529412
LetOurRiversFlowFreely,7,6,7.0,6,7.0,0,0.0,1.0,1.0,6,10,14,4.322989038134939e-5,1.0,0.7142857142857143,1.0,0.00018286558249014373,0.0,0.0002144607843137255
BARExam,7,2,22.0,2,22.0,0,0.0,1.0,1.0,2,24,14,0.00013586536976995523,1.0,0.3333333333333333,1.0,0.0005761232972238961,0.0,0.0002144607843137255
BAR2020_21,7,2,22.0,2,22.0,0,0.0,1.0,1.0,2,24,14,0.00013586536976995523,1.0,0.3333333333333333,1.0,0.0005761232972238961,0.0,0.0002144607843137255
NoToApayaoDams,7,6,7.0,6,7.0,0,0.0,1.0,1.0,6,10,14,4.322989038134939e-5,1.0,0.7142857142857143,1.0,0.00018286558249014373,0.0,0.0002144607843137255
JapaneseTraditionalCulture,9,10,30.0,10,30.0,0,0.0,1.0,1.0,10,32,29,0.00018527095877721167,1.0,0.8181818181818182,1.0,0.0009070561501179908,0.0,0.00044424019607843137
livingInTheModernNew,9,10,30.0,10,30.0,0,0.0,1.0,1.0,10,32,29,0.00018527095877721167,1.0,0.8181818181818182,1.0,0.0009070561501179908,0.0,0.00044424019607843137
UkiyoeArtist,9,10,30.0,10,30.0,0,0.0,1.0,1.0,10,32,29,0.00018527095877721167,1.0,0.8181818181818182,1.0,0.0009070561501179908,0.0,0.00044424019607843137
paintingThePresent,9,10,30.0,10,30.0,0,0.0,1.0,1.0,10,32,29,0.00018527095877721167,1.0,0.8181818181818182,1.0,0.0009070561501179908,0.0,0.00044424019607843137
AllHandPainted,9,10,30.0,10,30.0,0,0.0,1.0,1.0,10,32,29,0.00018527095877721167,1.0,0.8181818181818182,1.0,0.0009070561501179908,0.0,0.00044424019607843137
Cherryblossoms,9,10,30.0,10,30.0,0,0.0,1.0,1.0,10,32,29,0.00018527095877721167,1.0,0.8181818181818182,1.0,0.0009070561501179908,0.0,0.00044424019607843137
dancingInTheAirCherryblossom,9,10,30.0,10,30.0,0,0.0,1.0,1.0,10,32,29,0.00018527095877721167,1.0,0.8181818181818182,1.0,0.0009070561501179908,0.0,0.00044424019607843137
CatLovers,9,10,30.0,10,30.0,0,0.0,1.0,1.0,10,32,29,0.00018527095877721167,1.0,0.8181818181818182,1.0,0.0009070561501179908,0.0,0.00044424019607843137
NotDigital,9,10,30.0,10,30.0,0,0.0,1.0,1.0,10,32,29,0.00018527095877721167,1.0,0.8181818181818182,1.0,0.0009070561501179908,0.0,0.00044424019607843137
HandPainter,9,10,30.0,10,30.0,0,0.0,1.0,1.0,10,32,29,0.00018527095877721167,1.0,0.8181818181818182,1.0,0.0009070561501179908,0.0,0.00044424019607843137
CANZUKdefence,10,3,6.0,2,4.0,1,2.0,0.6666666666666666,0.6666666666666666,2,6,143,3.7054191755442337e-5,0.8333333333333334,0.3333333333333333,0.75,0.0,0.00013927708490757418,0.002190563725490196
AUKUS,10,2,2.0,2,2.0,0,0.0,1.0,1.0,2,2,132,1.2351397251814112e-5,1.0,0.3333333333333333,1.0,0.0,1.3044534477146819e-5,0.002022058823529412
LHA7,10,4,4.0,4,4.0,0,0.0,1.0,1.0,4,4,132,2.4702794503628223e-5,1.0,0.6,1.0,0.0,2.608896159828067e-5,0.002022058823529412
USSMobileBay,10,7,252.0,7,252.0,0,0.0,1.0,1.0,7,82,167,0.0015562760537285781,1.0,0.75,1.0,0.0,0.0016422962568715116,0.0025582107843137255
AnytimeAnywhere,2,9,20.0,7,16.0,2,4.0,0.7777777777777778,0.8,6,22,167,0.0001235139725181411,0.8222222222222222,0.6222222222222222,0.8,0.0001414048981328575,0.0,0.0025582107843137255
ICYMI,2,9,20.0,7,14.0,2,6.0,0.7777777777777778,0.7,6,22,167,0.0001235139725181411,0.7555555555555555,0.5555555555555556,0.6875,0.0,1.7891451463247776e-5,0.0025582107843137255
ICEX2022,10,3,7.0,3,7.0,0,0.0,1.0,1.0,3,8,63,4.322989038134939e-5,1.0,0.5,1.0,0.0,4.5655397929111885e-5,0.0009650735294117647
IntegratedDeterrence,10,3,6.0,3,6.0,0,0.0,1.0,1.0,3,7,63,3.7054191755442337e-5,1.0,0.5,1.0,0.0,3.913327996551974e-5,0.0009650735294117647
StandWithOurTraditionalAllies,10,2,2.0,2,2.0,0,0.0,1.0,1.0,2,2,65,1.2351397251814112e-5,1.0,0.3333333333333333,1.0,0.0,1.3044534477146819e-5,0.0009957107843137254
theatersustainment,3,1,5.0,1,5.0,0,0.0,1.0,1.0,1,6,16,3.087849312953528e-5,1.0,0.0,0.0,0.00014261361709799747,0.0,0.00024509803921568627
CTF71,10,3,36.0,3,36.0,0,0.0,1.0,1.0,3,42,134,0.00022232515053265402,1.0,0.5,1.0,0.0,0.0002347840500311893,0.0020526960784313726
US7thFleet,10,1,44.0,1,44.0,0,0.0,1.0,1.0,1,46,132,0.00027173073953991046,1.0,0.0,0.0,0.0,0.0002869527959755702,0.002022058823529412
USSSpruance,10,7,252.0,7,252.0,0,0.0,1.0,1.0,7,82,167,0.0015562760537285781,1.0,0.75,1.0,0.0,0.0016422962568715116,0.0025582107843137255
COCOMSpotlight,10,3,6.0,3,6.0,0,0.0,1.0,1.0,3,7,132,3.7054191755442337e-5,1.0,0.5,1.0,0.0,3.913327996551974e-5,0.002022058823529412
USINDOPACOM,10,4,21.0,3,20.0,1,1.0,0.75,0.9523809523809523,3,19,144,0.00012968967114404816,0.8,0.4,0.8888888888888888,0.0,0.00018375974986428734,0.0022058823529411764
3dMARDIV,10,4,16.0,4,16.0,0,0.0,1.0,1.0,4,19,133,9.881117801451289e-5,1.0,0.6,1.0,0.0,0.00010435319146451238,0.0020373774509803923
NobleDefender,2,5,12.0,4,10.0,1,2.0,0.8,0.8333333333333334,5,15,79,7.410838351088467e-5,1.0,0.6666666666666666,1.0,0.00011646339686044449,0.0,0.001210171568627451
AlliesAndPartners,10,3,24.0,3,24.0,0,0.0,1.0,1.0,3,25,133,0.00014821676702176935,1.0,0.5,1.0,0.0,0.0001565270199768154,0.0020373774509803923
B52sday,2,5,14.0,4,11.0,1,3.0,0.8,0.7857142857142857,5,17,140,8.645978076269878e-5,1.0,0.6666666666666666,1.0,8.287473869905693e-5,0.0,0.002144607843137255
B52,2,5,14.0,4,11.0,1,3.0,0.8,0.7857142857142857,5,17,140,8.645978076269878e-5,1.0,0.6666666666666666,1.0,8.287473869905693e-5,0.0,0.002144607843137255
Bombers,2,5,14.0,4,11.0,1,3.0,0.8,0.7857142857142857,5,17,140,8.645978076269878e-5,1.0,0.6666666666666666,1.0,8.287473869905693e-5,0.0,0.002144607843137255
YourADF,10,1,1.0,1,1.0,0,0.0,1.0,1.0,1,1,132,6.175698625907056e-6,1.0,0.0,0.0,0.0,6.522280570742112e-6,0.002022058823529412
InTheRegion,10,3,8.0,3,8.0,0,0.0,1.0,1.0,3,9,132,4.9405589007256447e-5,1.0,0.5,1.0,0.0,5.217748817931689e-5,0.002022058823529412
HonoringVets,10,1,2.0,1,2.0,0,0.0,1.0,1.0,1,2,63,1.2351397251814112e-5,1.0,0.0,0.0,0.0,1.3044534477146819e-5,0.0009650735294117647
GlobalReach,2,6,12.0,5,10.0,1,2.0,0.8333333333333334,0.8333333333333334,6,15,82,7.410838351088467e-5,1.0,0.7142857142857143,1.0,0.00011646339686044449,0.0,0.0012561274509803922
JSKongō,10,7,252.0,7,252.0,0,0.0,1.0,1.0,7,82,167,0.0015562760537285781,1.0,0.75,1.0,0.0,0.0016422962568715116,0.0025582107843137255
JSInazuma,10,7,252.0,7,252.0,0,0.0,1.0,1.0,7,82,167,0.0015562760537285781,1.0,0.75,1.0,0.0,0.0016422962568715116,0.0025582107843137255
SeaOfJapan,10,7,252.0,7,252.0,0,0.0,1.0,1.0,7,82,167,0.0015562760537285781,1.0,0.75,1.0,0.0,0.0016422962568715116,0.0025582107843137255
PACS19,10,1,2.0,1,2.0,0,0.0,1.0,1.0,1,2,63,1.2351397251814112e-5,1.0,0.0,0.0,0.0,1.3044534477146819e-5,0.0009650735294117647
Arctic,10,3,7.0,3,7.0,0,0.0,1.0,1.0,3,8,63,4.322989038134939e-5,1.0,0.5,1.0,0.0,4.5655397929111885e-5,0.0009650735294117647
FreeandOpenIndoPacific,10,131,4320.0,70,3466.0,61,854.0,0.5343511450381679,0.8023148148148148,18,99,212,0.02667901806391848,0.0705528568123988,0.055401341660883646,0.10295584045584046,0.0,0.08670848547656418,0.0032475490196078433
DefendCordilleraPH,7,13,488.0,13,488.0,0,0.0,1.0,1.0,6,91,14,0.003013740929442643,0.37362637362637363,0.23076923076923078,0.4381830601092896,0.013796609083375988,0.0,0.0002144607843137255
Philippines,3,16,230.0,16,230.0,0,0.0,1.0,1.0,9,77,43,0.0014204106839586228,0.4632352941176471,0.34558823529411764,0.11188405797101449,0.006801527375910887,0.0,0.0006587009803921569
USSAshland,8,1,53.0,1,53.0,0,0.0,1.0,1.0,1,50,2,0.00032731202717307397,1.0,0.0,0.0,0.0016454785598493116,0.0,3.0637254901960784e-5
